"","Cellulomonas_unclassified","Atopobium_unclassified","Olsenella_umbonata","Olsenella_unclassified","Olegusella_massiliensis","Olegusella_unclassified","Arabia_unclassified","Eggerthella_unclassified","Gordonibacter_unclassified","Anaerorhabdus_unclassified","Bacteroides_caecimuris","Bacteroides_dorei","Bacteroides_faecichinchillae","Bacteroides_paurosaccharolyticus","Bacteroides_unclassified","Bacteroides_uniformis","Bacteroides_vulgatus","Duncaniella_sp._C9","Duncaniella_unclassified","Muribaculum_intestinale","Muribaculum_sp._H5","Muribaculum_sp._TLL-A4","Muribaculum_unclassified","Culturomica_unclassified","Odoribacter_unclassified","Paraprevotella_unclassified","Prevotella_copri","Prevotella_denticola","Prevotella_marshii","Prevotella_scopos","Prevotella_unclassified","Alistipes_sp._Marseille-P5997","Alistipes_unclassified","Parabacteroides_distasonis","Parabacteroides_goldsteinii","Parabacteroides_sp._CT06","Parabacteroides_unclassified","Candidatus_Azobacteroides_unclassified","Rufibacter_unclassified","Blattabacterium_sp._[Mastotermes_darwiniensis]","Alicyclobacillus_unclassified","Bacillus_unclassified","Paenibacillus_unclassified","Macrococcus_unclassified","Staphylococcus_unclassified","Enterococcus_unclassified","Christensenella_massiliensis","Christensenella_minuta","Christensenella_timonensis","Butyricicoccus_unclassified","Clostridium_phoceensis","Clostridium_unclassified","Massilioclostridium_unclassified","Clostridiales_unclassified","Eubacterium_coprostanoligenes","Hungateiclostridium_unclassified","Mageeibacillus_unclassified","Pseudobacteroides_unclassified","Pseudoclostridium_unclassified","Ruminiclostridium_unclassified","Thermoclostridium_unclassified","Hungateiclostridiaceae_bacterium_KB18","Butyrivibrio_unclassified","Dorea_unclassified","Lachnoclostridium_unclassified","Niameybacter_unclassified","Oscillibacter_unclassified","Oscillibacter_valericigenes","Anaerotruncus_unclassified","Angelakisella_unclassified","Bittarella_unclassified","Faecalibacterium_unclassified","Fournierella_unclassified","Ruminococcaceae_unclassified","Ruminococcus_unclassified","Ruthenibacterium_unclassified","Monoglobus_unclassified","Allobaculum_stercoricanis","Allobaculum_unclassified","Bulleidia_unclassified","[Clostridium]_cocleatum","Erysipelothrix_unclassified","Faecalibaculum_unclassified","Faecalicoccus_unclassified","Faecalitalea_unclassified","Massiliomicrobiota_unclassified","Turicibacter_sp._H121","Turicibacter_unclassified","Peptoniphilus_unclassified","Urinacoccus_unclassified","Ezakiella_unclassified","Hoeflea_unclassified","Roseospirillum_unclassified","Sphingobium_unclassified","Pelistega_unclassified","Comamonadaceae_unclassified","Curvibacter_unclassified","Turicimonas_muris","Burkholderiales_bacterium_YL45","Aquaspirillum_unclassified","Mailhella_unclassified","Helicobacter_apodemus","Helicobacter_himalayensis","Enterobacteriaceae_unclassified","Escherichia_unclassified","Providencia_unclassified","Proteobacteria_unclassified","Akkermansia_muciniphila","Akkermansia_unclassified","Age","Strain","Genotype"
"X8_AWF_9005_1","0.0000000000","0.000","0.0","0.000000000","0.00000000","0.00000000","0.00990099","0.011037528","0.056179775","0.00000000","0.019955654","0.00000000","0.00000000","0.009268795","0.0068842994","0.096330275","0.000000000","0.0075725705","6.455428e-03","0.0018144116","0.0252597922","0.0193086266","1.045963e-02","0.011111111","0.0265076209","0.0289052891","0.00000000","0.05555556","0.000000000","0.00000000","1.908005e-02","0.025641026","0.0225747407","0.0022670419","0.00000000","0.0000000000","0.0028067362","0.006666667","0.0279520821","0.00000000","0.00000000","0.000000000","0.000000000","0.000000","0.000000000","0.012110727","0.00000000","0.00000000","0.00000000","0.008665511","0.00000000","0.0102203769","0.006734007","0.02343750","0.00000000","0.0277485072","0.000000000","0.000000000","0.0055039560","0.005988024","0.021739130","0.10","0.0118543607","0.014634146","0.011130899","0.010230179","0.0077326016","0.009615385","0.015831135","0.013592233","0.00000000","0.002008032","0.000000000","0.02857143","0.011065007","0.000000000","0.00000000","0.00000000","0.0001353546","0.000000000","0.1032536521","0.000000000","0.0004116921","0.000000000","0.000000000","0.0431364644","0.000000000","0.0002787845","0.00000000","0.00000000","0.00","0.03703704","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0004409171","0.00000000","0.0013999067","0.000000000","0.00000000","0.00000000","0.000000000","0.005882353","0.00000000","0.0004381161","0.000000000","8 Weeks","AJ","WT"
"X8_AWF_9005_2","0.0000000000","0.000","0.0","0.000000000","0.00000000","0.00000000","0.00000000","0.002207506","0.014981273","0.00000000","0.017738359","0.00000000","0.00000000","0.002059732","0.0053932299","0.018348624","0.000000000","0.0054690787","5.469866e-03","0.0005184033","0.0233413269","0.0096543133","1.024595e-02","0.009259259","0.0145791915","0.0200902009","0.00000000","0.00000000","0.015384615","0.08333333","9.003545e-03","0.025641026","0.0236424649","0.0014853033","0.00000000","0.0000000000","0.0036086608","0.006666667","0.0114090131","0.00000000","0.00000000","0.003571429","0.000000000","0.000000","0.001818182","0.005190311","0.00000000","0.00000000","0.00000000","0.001733102","0.00000000","0.0062280422","0.003367003","0.00390625","0.00000000","0.0224798033","0.000000000","0.003663004","0.0041279670","0.002994012","0.000000000","0.00","0.0059271804","0.009756098","0.007123776","0.020460358","0.0057370915","0.000000000","0.002638522","0.011650485","0.00000000","0.000000000","0.000000000","0.02857143","0.000000000","0.008403361","0.00000000","0.00000000","0.0000000000","0.000000000","0.0703851262","0.000000000","0.0000000000","0.000000000","0.000000000","0.0437411812","0.000000000","0.0000000000","0.00000000","0.00000000","0.00","0.00000000","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0000000000","0.00000000","0.0000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.0000000000","0.000000000","8 Weeks","AJ","WT"
"X8_AWM_8728_1","0.0000000000","0.000","0.0","0.000000000","0.00000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.006651885","0.00000000","0.00000000","0.005149331","0.0062815266","0.013761468","0.000000000","0.0122002524","1.601537e-02","0.0085536547","0.0137490008","0.0127686079","1.223317e-02","0.016666667","0.0139165010","0.0047150472","0.00000000","0.00000000","0.000000000","0.08333333","8.117186e-03","0.003205128","0.0156345333","0.0144621639","0.00124533","0.0006574622","0.0144346431","0.000000000","0.0176839703","0.00000000","0.00000000","0.000000000","0.000000000","0.000000","0.003636364","0.005190311","0.00000000","0.00000000","0.00000000","0.008665511","0.00000000","0.0030341744","0.000000000","0.00000000","0.00000000","0.0028099754","0.000000000","0.000000000","0.0000000000","0.032934132","0.000000000","0.00","0.0016934801","0.004878049","0.004452360","0.000000000","0.0099775505","0.009615385","0.000000000","0.000000000","0.00000000","0.002008032","0.003717472","0.00000000","0.012448133","0.000000000","0.00000000","0.00000000","0.0000000000","0.005952381","0.0099601594","0.005665722","0.0008233841","0.003937008","0.004329004","0.0657125580","0.000000000","0.0005575690","0.00000000","0.00000000","0.00","0.00000000","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0000000000","0.00000000","0.0009332711","0.000000000","0.00000000","0.00000000","0.000000000","0.029411765","0.06666667","0.0000000000","0.000000000","8 Weeks","AJ","WT"
"X8_AWM_8728_2","0.0000000000","0.000","0.0","0.000000000","0.00000000","0.00000000","0.01980198","0.000000000","0.000000000","0.00000000","0.011086475","0.04545455","0.00000000","0.008238929","0.0069160242","0.009174312","0.002267574","0.0214556163","2.252008e-02","0.0155520995","0.0246203038","0.0168171909","1.690207e-02","0.018518519","0.0092776673","0.0077900779","0.00000000","0.00000000","0.007692308","0.00000000","8.257138e-03","0.012820513","0.0084655278","0.0179799875","0.00000000","0.0000000000","0.0178428228","0.006666667","0.0193953223","0.00000000","0.00000000","0.000000000","0.018518519","0.015625","0.001818182","0.015570934","0.00000000","0.00000000","0.00000000","0.010398614","0.01818182","0.0019163207","0.000000000","0.00390625","0.00000000","0.0056199508","0.000000000","0.000000000","0.0006879945","0.017964072","0.000000000","0.00","0.0012701101","0.009756098","0.003116652","0.002557545","0.0089797955","0.000000000","0.000000000","0.001941748","0.00000000","0.010040161","0.000000000","0.00000000","0.008298755","0.000000000","0.00000000","0.00000000","0.0001353546","0.000000000","0.0083001328","0.002832861","0.0008233841","0.000000000","0.000000000","0.0429348922","0.000000000","0.0019514915","0.00000000","0.00000000","0.00","0.01851852","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0000000000","0.00000000","0.0004666356","0.000000000","0.00000000","0.00000000","0.000000000","0.005882353","0.06666667","0.0000000000","0.000000000","8 Weeks","AJ","WT"
"X8_AWM_8730_1","0.0000000000","0.010","0.0","0.000000000","0.00000000","0.00000000","0.00990099","0.008830022","0.003745318","0.00000000","0.000000000","0.00000000","0.00000000","0.018537590","0.0133244504","0.022935780","0.002267574","0.0147244426","1.847928e-02","0.0072576464","0.0105515588","0.0121457490","1.095109e-02","0.066666667","0.0444002651","0.0194751948","0.00000000","0.11111111","0.007692308","0.08333333","1.147602e-02","0.009615385","0.0071690055","0.0219668543","0.00000000","0.0006574622","0.0150360866","0.000000000","0.0171135197","0.00000000","0.00000000","0.000000000","0.000000000","0.015625","0.003636364","0.013840830","0.00000000","0.00000000","0.00000000","0.017331023","0.03636364","0.0084637496","0.000000000","0.01171875","0.00000000","0.0024587285","0.000000000","0.000000000","0.0003439972","0.002994012","0.021739130","0.00","0.0029635902","0.004878049","0.030276046","0.012787724","0.0458967324","0.028846154","0.002638522","0.009708738","0.00000000","0.004016064","0.022304833","0.00000000","0.001383126","0.008403361","0.04040404","0.00000000","0.0004060639","0.000000000","0.0099601594","0.007082153","0.0016467682","0.003937008","0.004329004","0.0036283007","0.000000000","0.0002787845","0.00000000","0.00000000","0.00","0.01851852","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0000000000","0.00000000","0.0368642091","0.000000000","0.01123596","0.00000000","0.000000000","0.000000000","0.01666667","0.0002190581","0.000000000","8 Weeks","AJ","WT"
"X8_AWM_8730_2","0.0000000000","0.000","0.0","0.000000000","0.00000000","0.00000000","0.00000000","0.004415011","0.000000000","0.00000000","0.008869180","0.00000000","0.00000000","0.023686921","0.0129437518","0.013761468","0.004535147","0.0193521245","1.300941e-02","0.0062208398","0.0091127098","0.0062285892","9.636958e-03","0.024074074","0.0278330020","0.0141451415","0.00000000","0.00000000","0.000000000","0.00000000","9.866580e-03","0.009615385","0.0044234289","0.0206378987","0.00000000","0.0013149244","0.0176423416","0.000000000","0.0114090131","0.00000000","0.00000000","0.000000000","0.000000000","0.000000","0.001818182","0.008650519","0.00000000","0.00000000","0.00000000","0.008665511","0.01818182","0.0083040562","0.000000000","0.00390625","0.00000000","0.0024587285","0.000000000","0.000000000","0.0010319917","0.005988024","0.000000000","0.10","0.0025402202","0.014634146","0.026268923","0.007672634","0.0361686206","0.028846154","0.005277045","0.000000000","0.00000000","0.006024096","0.018587361","0.00000000","0.002766252","0.000000000","0.00000000","0.00000000","0.0000000000","0.000000000","0.0119521912","0.005665722","0.0024701523","0.000000000","0.004329004","0.0046361621","0.001394700","0.0002787845","0.00000000","0.00000000","0.00","0.00000000","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0000000000","0.00000000","0.0214652357","0.000000000","0.00000000","0.00000000","0.002288330","0.000000000","0.00000000","0.0000000000","0.000000000","8 Weeks","AJ","WT"
"X8_AWM_8766_1","0.0000000000","0.005","0.0","0.003154574","0.00000000","0.00000000","0.00000000","0.011037528","0.000000000","0.00000000","0.002217295","0.04545455","0.00000000","0.002059732","0.0055518543","0.000000000","0.000000000","0.0248212032","1.118612e-02","0.0072576464","0.0100719424","0.0096543133","1.232932e-02","0.005555556","0.0059642147","0.0059450595","0.00000000","0.00000000","0.000000000","0.00000000","1.495148e-02","0.019230769","0.0083892617","0.0053939962","0.00000000","0.0000000000","0.0108259824","0.000000000","0.0045636052","0.00000000","0.00000000","0.000000000","0.000000000","0.000000","0.000000000","0.003460208","0.00000000","0.00000000","0.00000000","0.003466205","0.00000000","0.0052698818","0.000000000","0.01562500","0.00000000","0.0038637162","0.000000000","0.000000000","0.0017199862","0.000000000","0.007246377","0.05","0.0000000000","0.004878049","0.003116652","0.000000000","0.0027438264","0.009615385","0.002638522","0.000000000","0.00000000","0.000000000","0.037174721","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.0000000000","0.000000000","0.0215803453","0.000000000","0.0226430630","0.015748031","0.002164502","0.1344486999","0.000000000","0.0000000000","0.00000000","0.00000000","0.00","0.01851852","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0008818342","0.00000000","0.0060662622","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.01666667","0.0000000000","0.000000000","8 Weeks","AJ","WT"
"X8_AWM_8766_2","0.0000000000","0.000","0.0","0.000000000","0.00000000","0.00000000","0.00000000","0.004415011","0.007490637","0.00000000","0.000000000","0.00000000","0.00000000","0.005149331","0.0059642778","0.000000000","0.002267574","0.0164072360","1.182674e-02","0.0093312597","0.0137490008","0.0112114606","1.040621e-02","0.018518519","0.0192180252","0.0104551046","0.00000000","0.00000000","0.000000000","0.16666667","6.297817e-03","0.019230769","0.0214307505","0.0087554722","0.00000000","0.0006574622","0.0086206897","0.000000000","0.0125499144","0.00000000","0.00000000","0.000000000","0.000000000","0.000000","0.000000000","0.008650519","0.00000000","0.00000000","0.00000000","0.006932409","0.01818182","0.0081443628","0.003367003","0.00000000","0.00000000","0.0049174570","0.000000000","0.000000000","0.0017199862","0.002994012","0.000000000","0.05","0.0012701101","0.004878049","0.009349955","0.000000000","0.0154652033","0.019230769","0.005277045","0.005825243","0.00000000","0.002008032","0.026022305","0.00000000","0.009681881","0.000000000","0.00000000","0.00000000","0.0000000000","0.000000000","0.0019920319","0.000000000","0.0020584603","0.000000000","0.002164502","0.0741785930","0.000000000","0.0008363535","0.00000000","0.00000000","0.00","0.00000000","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0000000000","0.00000000","0.0186654223","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.01666667","0.0000000000","0.000000000","8 Weeks","AJ","WT"
"X8_BKF_8726_1","0.0517038778","0.015","0.0","0.003154574","0.00000000","0.00000000","0.02970297","0.022075055","0.007490637","0.00000000","0.000000000","0.04545455","0.00000000","0.006179197","0.0064401510","0.022935780","0.088435374","0.0100967606","1.158035e-02","0.0051840332","0.0000000000","0.0031142946","1.522468e-02","0.001851852","0.0019880716","0.0153751538","0.04000000","0.00000000","0.007692308","0.00000000","1.236238e-02","0.006410256","0.0025167785","0.0052376485","0.02490660","0.1012491782","0.0158380112","0.040000000","0.0028522533","0.00000000","0.00000000","0.007142857","0.027777778","0.015625","0.009090909","0.005190311","0.11111111","0.05633803","0.03174603","0.008665511","0.00000000","0.0143724050","0.006734007","0.00000000","0.09090909","0.0091324201","0.021582734","0.010989011","0.0055039560","0.005988024","0.028985507","0.00","0.0127011008","0.004878049","0.002671416","0.069053708","0.0079820404","0.009615385","0.044854881","0.009708738","0.02898551","0.030120482","0.007434944","0.02857143","0.019363762","0.025210084","0.00000000","0.02941176","0.0050081213","0.005952381","0.0006640106","0.012747875","0.0185261424","0.003937008","0.006493506","0.0000000000","0.034867503","0.0175634235","0.07692308","0.01333333","0.05","0.03703704","0.008849558","0.0000","0.0000000","0.025","0.00000000","0.131805158","0.1027336861","0.00000000","0.0000000000","0.038709677","0.04494382","0.00000000","0.000000000","0.005882353","0.00000000","0.0256297919","0.023738872","8 Weeks","B6","KO"
"X8_BKF_8726_2","0.0581668625","0.000","0.0","0.003154574","0.00000000","0.00000000","0.00990099","0.006622517","0.000000000","0.10000000","0.002217295","0.00000000","0.06666667","0.006179197","0.0075822468","0.018348624","0.102040816","0.0075725705","8.771498e-03","0.0098496630","0.0001598721","0.0037371535","1.149597e-02","0.005555556","0.0066269052","0.0133251333","0.04000000","0.00000000","0.015384615","0.00000000","9.983206e-03","0.003205128","0.0017541184","0.0071138211","0.01618929","0.0953320184","0.0190457097","0.020000000","0.0034227039","0.00000000","0.00000000","0.010714286","0.009259259","0.109375","0.005454545","0.006920415","0.00000000","0.01408451","0.04761905","0.010398614","0.01818182","0.0158096455","0.013468013","0.01171875","0.04545455","0.0094836670","0.014388489","0.021978022","0.0068799450","0.011976048","0.014492754","0.00","0.0093141406","0.000000000","0.008904720","0.061381074","0.0102269893","0.019230769","0.031662269","0.017475728","0.00000000","0.020080321","0.014869888","0.00000000","0.035961272","0.008403361","0.02020202","0.01470588","0.0047374120","0.023809524","0.0003320053","0.011331445","0.0082338411","0.003937008","0.006493506","0.0000000000","0.029288703","0.0234178980","0.00000000","0.01333333","0.00","0.01851852","0.008849558","0.0000","0.1111111","0.050","0.00000000","0.085959885","0.0745149912","0.00000000","0.0009332711","0.025806452","0.03370787","0.00000000","0.000000000","0.035294118","0.00000000","0.0280394304","0.035608309","8 Weeks","B6","KO"
"X8_BKF_8926_1","0.0017626322","0.010","0.0","0.018927445","0.00000000","0.02272727","0.00000000","0.013245033","0.026217228","0.00000000","0.000000000","0.00000000","0.00000000","0.008238929","0.0046952825","0.004587156","0.004535147","0.0025241902","1.015128e-02","0.0077760498","0.0062350120","0.0056057303","1.013911e-02","0.005555556","0.0000000000","0.0223452235","0.01333333","0.05555556","0.053846154","0.00000000","2.764042e-02","0.000000000","0.0019066504","0.0058630394","0.00871731","0.0000000000","0.0082197273","0.026666667","0.0017113520","0.00000000","0.03448276","0.017857143","0.018518519","0.000000","0.060000000","0.005190311","0.00000000","0.01408451","0.00000000","0.006932409","0.00000000","0.0169274992","0.030303030","0.01171875","0.01515152","0.0101861609","0.021582734","0.003663004","0.0106639147","0.032934132","0.007246377","0.00","0.0135478408","0.014634146","0.000000000","0.025575448","0.0087303567","0.000000000","0.013192612","0.005825243","0.01449275","0.036144578","0.011152416","0.00000000","0.000000000","0.025210084","0.01010101","0.01470588","0.0314022740","0.005952381","0.0083001328","0.011331445","0.0148209140","0.003937008","0.002164502","0.0014110058","0.023709902","0.0234178980","0.07692308","0.04000000","0.05","0.05555556","0.008849558","0.0625","0.0000000","0.075","0.05555556","0.002865330","0.0039682540","0.05263158","0.0074661689","0.000000000","0.00000000","0.00000000","0.000000000","0.023529412","0.01666667","0.0208105148","0.005934718","8 Weeks","B6","KO"
"X8_BKF_8926_2","0.0000000000","0.030","0.0","0.018927445","0.00000000","0.02272727","0.00000000","0.002207506","0.018726592","0.06666667","0.000000000","0.00000000","0.00000000","0.006179197","0.0062498017","0.000000000","0.006802721","0.0050483803","1.335436e-02","0.0101088647","0.0089528377","0.0093428838","1.176307e-02","0.003703704","0.0013253810","0.0280852809","0.01333333","0.00000000","0.084615385","0.00000000","2.945979e-02","0.003205128","0.0047284930","0.0099280801","0.02615193","0.0013149244","0.0114274258","0.020000000","0.0074158585","0.00000000","0.00000000","0.007142857","0.046296296","0.000000","0.132727273","0.006920415","0.00000000","0.02816901","0.00000000","0.006932409","0.00000000","0.0143724050","0.057239057","0.00781250","0.01515152","0.0126448894","0.014388489","0.010989011","0.0096319229","0.059880240","0.028985507","0.00","0.0088907705","0.004878049","0.000445236","0.025575448","0.0079820404","0.000000000","0.010554090","0.038834951","0.07246377","0.020080321","0.007434944","0.00000000","0.009681881","0.000000000","0.01010101","0.00000000","0.0032485111","0.035714286","0.0039840637","0.015580737","0.0045286126","0.007874016","0.004329004","0.0010078613","0.039051604","0.0459994424","0.15384615","0.05333333","0.00","0.00000000","0.000000000","0.0000","0.1111111","0.075","0.00000000","0.002865330","0.0017636684","0.00000000","0.0027998133","0.000000000","0.00000000","0.00000000","0.000000000","0.029411765","0.00000000","0.0227820372","0.026706231","8 Weeks","B6","KO"
"X8_BKF_8927_1","0.0070505288","0.015","0.0","0.012618297","0.00000000","0.00000000","0.00000000","0.017660044","0.003745318","0.00000000","0.002217295","0.00000000","0.00000000","0.004119464","0.0028235145","0.009174312","0.004535147","0.0075725705","1.300941e-02","0.0152928979","0.0023980815","0.0040485830","1.308789e-02","0.001851852","0.0026507621","0.0131201312","0.04000000","0.00000000","0.030769231","0.00000000","1.163930e-02","0.006410256","0.0040420988","0.0074265166","0.00498132","0.0019723866","0.0078187650","0.040000000","0.0085567598","0.04545455","0.00000000","0.010714286","0.000000000","0.015625","0.012727273","0.005190311","0.00000000","0.02816901","0.00000000","0.010398614","0.00000000","0.0097412967","0.003367003","0.05468750","0.03030303","0.0066736916","0.014388489","0.003663004","0.0268317853","0.014970060","0.014492754","0.00","0.0186282811","0.039024390","0.001335708","0.020460358","0.0074831629","0.000000000","0.005277045","0.025242718","0.00000000","0.022088353","0.000000000","0.02857143","0.011065007","0.008403361","0.02020202","0.00000000","0.0016242555","0.005952381","0.0053120850","0.016997167","0.0098806093","0.015748031","0.008658009","0.0012094336","0.005578801","0.0094786730","0.00000000","0.01333333","0.15","0.03703704","0.035398230","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0044091711","0.00000000","0.0009332711","0.064516129","0.03370787","0.00000000","0.000000000","0.005882353","0.00000000","0.0278203724","0.044510386","8 Weeks","B6","KO"
"X8_BKM_8719_1","0.0511163337","0.030","0.0","0.037854890","0.00000000","0.00000000","0.01980198","0.011037528","0.007490637","0.03333333","0.000000000","0.00000000","0.00000000","0.012358393","0.0085339932","0.004587156","0.000000000","0.0105174590","1.024984e-02","0.0119232763","0.0023980815","0.0118343195","1.464775e-02","0.012962963","0.0066269052","0.0174251743","0.02666667","0.00000000","0.023076923","0.00000000","1.079959e-02","0.009615385","0.0016015863","0.0023452158","0.00000000","0.0315581854","0.0076182839","0.006666667","0.0102681118","0.09090909","0.10344828","0.021428571","0.000000000","0.000000","0.000000000","0.001730104","0.11111111","0.09859155","0.04761905","0.001733102","0.00000000","0.0092622165","0.023569024","0.01171875","0.04545455","0.0084299262","0.014388489","0.003663004","0.0030959752","0.008982036","0.007246377","0.00","0.0097375106","0.004878049","0.006678540","0.028132992","0.0072337241","0.009615385","0.002638522","0.017475728","0.00000000","0.028112450","0.018587361","0.00000000","0.012448133","0.000000000","0.03030303","0.05882353","0.0194910666","0.029761905","0.0003320053","0.022662890","0.0333470564","0.023622047","0.021645022","0.0000000000","0.025104603","0.0172846390","0.00000000","0.01333333","0.00","0.00000000","0.008849558","0.0000","0.0000000","0.025","0.00000000","0.017191977","0.0401234568","0.00000000","0.0032664489","0.000000000","0.00000000","0.01369863","0.002288330","0.017647059","0.00000000","0.0098576123","0.020771513","8 Weeks","B6","KO"
"X8_BKM_8719_2","0.0522914219","0.000","0.0","0.012618297","0.00000000","0.00000000","0.03960396","0.011037528","0.003745318","0.06666667","0.004434590","0.00000000","0.06666667","0.005149331","0.0107547349","0.009174312","0.004535147","0.0130416491","1.044695e-02","0.0124416796","0.0022382094","0.0115228901","1.605804e-02","0.007407407","0.0046388337","0.0147601476","0.00000000","0.00000000","0.015384615","0.00000000","1.259563e-02","0.003205128","0.0031269067","0.0028142589","0.00000000","0.0447074293","0.0080192462","0.006666667","0.0119794638","0.00000000","0.03448276","0.021428571","0.009259259","0.000000","0.000000000","0.005190311","0.00000000","0.01408451","0.07936508","0.005199307","0.03636364","0.0099009901","0.010101010","0.00781250","0.03030303","0.0115911486","0.007194245","0.010989011","0.0013759890","0.011976048","0.021739130","0.00","0.0143945809","0.004878049","0.004452360","0.079283887","0.0067348466","0.000000000","0.021108179","0.011650485","0.00000000","0.012048193","0.014869888","0.00000000","0.034578147","0.000000000","0.01010101","0.00000000","0.0165132648","0.053571429","0.0003320053","0.038243626","0.0230547550","0.019685039","0.004329004","0.0002015723","0.040446304","0.0273208810","0.00000000","0.00000000","0.00","0.03703704","0.035398230","0.0000","0.0000000","0.000","0.00000000","0.040114613","0.0365961199","0.00000000","0.0013999067","0.000000000","0.00000000","0.00000000","0.000000000","0.023529412","0.00000000","0.0142387733","0.023738872","8 Weeks","B6","KO"
"X8_BKM_8859_1","0.0252643948","0.025","0.1","0.022082019","0.00000000","0.02272727","0.01980198","0.057395143","0.048689139","0.00000000","0.000000000","0.00000000","0.00000000","0.006179197","0.0050125313","0.004587156","0.024943311","0.0143037442","1.305869e-02","0.0184033178","0.0044764189","0.0071628776","2.170987e-02","0.005555556","0.0013253810","0.0139401394","0.02666667","0.00000000","0.000000000","0.00000000","6.834297e-03","0.003205128","0.0021354484","0.0015634772","0.00747198","0.0381328074","0.0062149158","0.026666667","0.0034227039","0.00000000","0.00000000","0.014285714","0.000000000","0.046875","0.014545455","0.001730104","0.05555556","0.05633803","0.03174603","0.017331023","0.00000000","0.0091025232","0.023569024","0.01562500","0.03030303","0.0038637162","0.000000000","0.000000000","0.0044719642","0.017964072","0.021739130","0.00","0.0025402202","0.004878049","0.009349955","0.012787724","0.0069842854","0.009615385","0.007915567","0.000000000","0.00000000","0.014056225","0.011152416","0.00000000","0.011065007","0.000000000","0.01010101","0.00000000","0.0163779101","0.011904762","0.0036520584","0.004249292","0.0119390696","0.007874016","0.008658009","0.0006047168","0.002789400","0.0022302760","0.07692308","0.08000000","0.05","0.01851852","0.000000000","0.0000","0.0000000","0.075","0.00000000","0.000000000","0.0004409171","0.00000000","0.0037330845","0.000000000","0.01123596","0.00000000","0.000000000","0.000000000","0.00000000","0.0050383352","0.005934718","8 Weeks","B6","KO"
"X8_BKM_8859_2","0.0000000000","0.000","0.0","0.000000000","0.00000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.0001586244","0.000000000","0.000000000","0.0004206984","4.927808e-05","0.0002592017","0.0000000000","0.0003114295","7.478792e-05","0.000000000","0.0000000000","0.0000000000","0.00000000","0.00000000","0.000000000","0.00000000","2.332525e-05","0.003205128","0.0000000000","0.0000000000","0.00000000","0.0000000000","0.0004009623","0.000000000","0.0000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.0000000000","0.000000000","0.00000000","0.00000000","0.0003512469","0.000000000","0.000000000","0.0000000000","0.000000000","0.000000000","0.00","0.0000000000","0.000000000","0.000000000","0.000000000","0.0000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.000000000","0.000000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.0001353546","0.000000000","0.0000000000","0.000000000","0.0004116921","0.000000000","0.000000000","0.0000000000","0.000000000","0.0000000000","0.00000000","0.00000000","0.00","0.00000000","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.000000000","0.0000000000","0.00000000","0.0000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.0000000000","0.000000000","8 Weeks","B6","KO"
